date,status,speaker,title,url,last_checked,language,type
2020-11-08,Success,Stephen Shembo,King Ahasuerus Part 3 Esther & The Mystery of Book of Life,https://www.youtube.com/watch?v=93fjnZiK94M,2025-12-28,Unknown,Full Sermon
2020-11-11,Success,Polycarpe Omambo,God In His People (A),https://www.youtube.com/watch?v=6QKGe2iDf0M,2025-12-28,Unknown,Full Sermon
2020-11-12,Success,Polycarpe Omambo,God In His People (B),https://www.youtube.com/watch?v=pYuguySF_U4,2025-12-28,Unknown,Full Sermon
2020-11-12,Success,Polycarpe Obambo,God In His People (C),https://www.youtube.com/watch?v=GmLWIGx4c1Q,2025-12-28,Unknown,Full Sermon
2020-11-15,Success,Stephen Shembo,King Ahasuerus Part 4 Key In The Conflict Between Haman & Mordecai,https://www.youtube.com/watch?v=5sNW7mPbGrU,2025-12-28,Unknown,Full Sermon
2020-11-19,Success,Glen Kelly,Is It Not A Cause,https://www.youtube.com/watch?v=BZRdVWrMPOQ,2025-12-28,Unknown,Full Sermon
2020-11-22,Success,Stephen Shembo,King Ahasuerus Part 5 The Mystery of Amalek (A),https://www.youtube.com/watch?v=f_eSXJ9858I,2025-12-28,Unknown,Full Sermon
2020-11-22,Success,Stephen Shembo,King Ahasuerus Part 5 The Mystery of Amalek (B),https://www.youtube.com/watch?v=sgBx-l_Fbd8,2025-12-28,Unknown,Full Sermon
2020-11-29,Success,Stephen Shembo,King Ahasuerus Part 6 The Mystery of Amalek Continue,https://www.youtube.com/watch?v=MqmWUEZA96o,2025-12-28,Unknown,Full Sermon
2020-12-02,Success,Dennis McBride,The Hand of The Diligent,https://www.youtube.com/watch?v=fP70RdKwRPk,2025-12-28,Unknown,Full Sermon
2020-12-06,Success,Stephen Shembo,King Ahasuerus Part 7 Prophetic Insight In Esther 4 With The Power of Praises,https://www.youtube.com/watch?v=lVHAzGnBsCY,2025-12-28,Unknown,Full Sermon
2020-12-09,Success,Stephen Shembo,King Ahasuerus Part 8 The Mystery of Hatach & $1 Bill,https://www.youtube.com/watch?v=ns475zi752Q,2025-12-28,Unknown,Full Sermon
