date,status,speaker,title,url,last_checked,language,type,description,duration,church,first_scraped,video_status,video_removed_date
2021-11-21,No Transcript,Samuel Browning,The Order of God's Family - Samuel Browning,https://www.youtube.com/watch?v=d5kbwv6R84o,2026-01-15,Unknown,Church Service,00:00 - Worship 36:05 - Ministry 1:45:34 - Closing,135,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-08-15,No Transcript,Samuel Browning,You Have a Voice 4 - Samuel Browning,https://www.youtube.com/watch?v=0DJMIQgplKE,2026-01-15,Unknown,Church Service,0:00 Worship 38:11 Ministry 2:13:46 After Service Worship,150,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-08-06,No Transcript,Samuel Browning,Honor in the Home 3 - Samuel Browning (Part 1),https://www.youtube.com/watch?v=qI5GLGSWKHM,2026-01-15,Unknown,Church Service,"0:00 - Worship 32:54 - Ministry 55:50 - Audio issues begin  Apologies to everyone, we had audio issues beginning at the 55:50 mark in the video,  We attempted to solve them but we lost a few minutes of audio.  There is a part 2 of this video.",63,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-07-04,No Transcript,Samuel Browning,You Have a Voice - Samuel Browning,https://www.youtube.com/watch?v=KFGwVeYk7D0,2026-01-15,Unknown,Church Service,,166,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-06-20,No Transcript,,Fulfilling God's Desire 3 - Part of Song Service,https://www.youtube.com/watch?v=FCptC573mvw,2026-01-15,Unknown,Song / Worship,We had a connectivity issue and this is part of the song service beforehand.,5,Believer's Spoken Word Tabernacle,2026-01-15,available,
Unknown Date,No Transcript,Andrew Glover,Drawn by The Spirit to The Attraction - Andrew Glover,https://www.youtube.com/watch?v=65OcYUTfKso,2026-01-15,Unknown,Church Service,,0,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-04-30,No Transcript,Samuel Browning,Discerning the Love of God 23 - Samuel Browning,https://www.youtube.com/watch?v=7AXZZN-lHtI,2026-01-15,Unknown,Church Service,,98,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-03-21,No Transcript,,Redemption of Sons and Daughters 9,https://www.youtube.com/watch?v=ZH_kelZnsCc,2026-01-15,Unknown,Church Service,,156,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-02-28,No Transcript,,Redemption of Sons and Daughters - 6,https://www.youtube.com/watch?v=Z_Kv0UIg-rY,2026-01-15,Unknown,Church Service,,156,Believer's Spoken Word Tabernacle,2026-01-15,available,
2021-01-31,No Transcript,,Redemption of Sons and Daughters - 2,https://www.youtube.com/watch?v=Y6Xi1yfLn4g,2026-01-15,Unknown,Church Service,,162,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-12-13,No Transcript,,Operating by The Faith of The Hour - 2,https://www.youtube.com/watch?v=JytHu3qr0bI,2026-01-15,Unknown,Church Service,,139,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-12-04,No Transcript,,Discerning the Love of God - 4,https://www.youtube.com/watch?v=sZOsveQ4Aus,2026-01-15,Unknown,Church Service,,113,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-11-06,No Transcript,,Focused In and Ready,https://www.youtube.com/watch?v=C-NkCVZVc2A,2026-01-15,Unknown,Church Service,,116,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-09-18,No Transcript,,The Burden of The LORD,https://www.youtube.com/watch?v=Pt-6bx-lsjw,2026-01-15,Unknown,Church Service,,120,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-07-26,No Transcript,Jerry Browning,Set Your Affection - 2 - Bro. Jerry Browning,https://www.youtube.com/watch?v=v9ECB0lwcfM,2026-01-15,Unknown,Church Service,,139,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-06-05,No Transcript,,Stability in the Midst of Instability 4 - Never Ashamed,https://www.youtube.com/watch?v=MTbgV34g_hE,2026-01-15,Unknown,Church Service,,120,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-03-26,No Transcript,,"Be of Good Cheer, The LORD Is In Full Control",https://www.youtube.com/watch?v=GVxt6pOwPQc,2026-01-15,Unknown,Church Service,,113,Believer's Spoken Word Tabernacle,2026-01-15,available,
2020-01-26,No Transcript,,The Crowning of Our Life,https://www.youtube.com/watch?v=JiUp_MAgzj8,2026-01-15,Unknown,Church Service,,141,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-12-29,No Transcript,,BSWT Live Streaming,https://www.youtube.com/watch?v=VCGeVZzpcPA,2026-01-15,Unknown,Short Clip,,40,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-12-22,No Transcript,,The Offerings in The Land of Our Habitation - 2,https://www.youtube.com/watch?v=KGs7g6t1RqY,2026-01-15,Unknown,Church Service,,155,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-10-13,No Transcript,,Sworn Affidavit,https://www.youtube.com/watch?v=XJwZCZfBOss,2026-01-15,Unknown,Church Service,,166,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-10-10,No Transcript,Daniel Ofari-Darko,The Wedding Invitation - Bro Daniel Ofari-Darko,https://www.youtube.com/watch?v=h2LlWEE8wgQ,2026-01-15,Unknown,Wedding,,129,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-07-28,No Transcript,,Atmosphere - 2,https://www.youtube.com/watch?v=uqXhvvyAeYo,2026-01-15,Unknown,Church Service,,149,Believer's Spoken Word Tabernacle,2026-01-15,available,
