date,status,speaker,title,url,last_checked,language,type
2016-06-01,No Transcript,Bob Black,16-0601 - The Evidence Veiled in Earthen Vessels - Bob Black,https://www.youtube.com/watch?v=qvhXYqmQ_FQ,2025-12-23,Unknown,Full Sermon
2016-05-29,No Transcript,Samuel Dale,16-0529pm - New Race (Another Creation) - (Your Faith) Pt.37 - Samuel Dale,https://www.youtube.com/watch?v=zUTT3CduQW4,2025-12-23,Unknown,Full Sermon
2016-05-29,No Transcript,Samuel Dale,16-0529pm - New Race (Another Creation) - (Your Faith) Pt.37 - Samuel Dale,https://www.youtube.com/watch?v=cDPti6EuZ24,2025-12-23,Unknown,Full Sermon
2016-05-29,Success,Wade Dale,16-0529 - Daniel 70 Weeks Pt.29 - Wade Dale,https://www.youtube.com/watch?v=wm8Fe-5VC5M,2025-12-23,English,Full Sermon
2016-05-25,Success,Wade Dale,16-0525 - 1977 - What Was The Reason? - Wade Dale,https://www.youtube.com/watch?v=KTEqbv41dbc,2025-12-23,English,Full Sermon
2016-05-24,No Transcript,Wade Dale,16-0522 - Daniel 70 Weeks Pt.28 - Wade Dale,https://www.youtube.com/watch?v=WvZ_C-cGmaU,2025-12-23,Unknown,Full Sermon
2016-05-22,No Transcript,Samuel Dale,16-0522pm - New Race (Another Creation) - (The Earnest) Pt.35 - Samuel Dale,https://www.youtube.com/watch?v=eoSGm5G_W6I,2025-12-23,Unknown,Full Sermon
2016-05-22,No Transcript,Samuel Dale,16-0522am - New Race (Another Creation) - (Another Dimension) Pt.34 - Samuel Dale,https://www.youtube.com/watch?v=hIlxKm83_As,2025-12-23,Unknown,Full Sermon
2016-05-18,No Transcript,Samuel Dale,16-0518 - New Race (Another Creation) - (Person of The Holy Ghost) Pt.33 - Samuel Dale,https://www.youtube.com/watch?v=qQPgp9Qg4sM,2025-12-23,Unknown,Full Sermon
2016-05-16,No Transcript,Unknown Speaker,16 0515pm   New Race Another Creation   Journey of a Believer Pt 32   Samuel Dale (Youth Sunday),https://www.youtube.com/watch?v=MGQ3ag3suLQ,2025-12-23,Unknown,Full Sermon
2016-05-15,No Transcript,Samuel Dale,16-0515am - New Race (Another Creation) - (Examine Yourself) Pt.31 - Samuel Dale,https://www.youtube.com/watch?v=hDXX1t0gxsI,2025-12-23,Unknown,Full Sermon
2016-05-15,Success,Wade Dale,16-0515 - Daniel 70 Weeks Pt. 27 - Wade Dale,https://www.youtube.com/watch?v=NwL4oLwUbQI,2025-12-23,English,Full Sermon
2016-05-11,No Transcript,Aaron Roberts,16-0511 - A Fruitful Branch - Aaron Roberts,https://www.youtube.com/watch?v=RenHKt0vbVQ,2025-12-23,Unknown,Full Sermon
2016-05-08,No Transcript,Samuel Dale,16-0508am - New Race (Another Creation) - (Why Are People So Tossed About) Pt.29 - Samuel Dale,https://www.youtube.com/watch?v=TtoHNlkZ4dI,2025-12-23,Unknown,Full Sermon
2016-05-08,Success,Wade Dale,16-0508 - Daniel 70 Weeks Pt. 26 - Wade Dale,https://www.youtube.com/watch?v=bWJRp587Uqc,2025-12-23,English,Full Sermon
2016-05-04,No Transcript,Samuel Dale,16-0504 - New Race (Another Creation) - (Salvation Spoken of) Pt.28 - Samuel Dale,https://www.youtube.com/watch?v=B944NfxV7Uw,2025-12-23,Unknown,Full Sermon
2016-05-02,No Transcript,Ernie Villanueva,16-0501pm - The Brides Inheritance Pt.2 - Ernie Villanueva,https://www.youtube.com/watch?v=LKwV7a46yYE,2025-12-23,Unknown,Full Sermon
2016-05-01,Success,Ernie Villanueva,16-0501am - The Brides Inheritance Pt.1 - Ernie Villanueva,https://www.youtube.com/watch?v=yvEm-jEs1M0,2025-12-23,English,Full Sermon
2016-05-01,Success,Wade Dale,16-0501 - Daniel 70 Weeks Pt.25 - Wade Dale,https://www.youtube.com/watch?v=xIiQ2wm5iec,2025-12-23,English,Full Sermon
2016-04-27,No Transcript,Luis Urrego,16-0427 - Serving In Victory - Luis Urrego,https://www.youtube.com/watch?v=L2w_yDrxt4o,2025-12-23,Unknown,Full Sermon
2016-04-24,No Transcript,Samuel Dale,16-0424pm - New Race (Another Creation) - (Holy Ghost And With Fire) Pt.28 - Samuel Dale,https://www.youtube.com/watch?v=0KGaJMtvMmc,2025-12-23,Unknown,Full Sermon
2016-04-24,No Transcript,Samuel Dale,16-0424am - New Race (Another Creation) - (Holy Ghost And With Fire) Pt.27 - Samuel Dale,https://www.youtube.com/watch?v=L09Kcow5q1g,2025-12-23,Unknown,Full Sermon
