date,status,speaker,title,url,last_checked,language,type,description,duration,church
2025-05-28,Success,Unknown Speaker,"May 28, 2025",https://www.youtube.com/watch?v=bah4vMNE3LA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-25,Success,Paul Haylett,"May 25, 2025",https://www.youtube.com/watch?v=gf7KWTCfzrg,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-21,No Transcript,Paul Haylett,"May 21, 2025 - Bro Paul Haylett ""God's Achievement""",https://www.youtube.com/watch?v=gsvhlom4Ofs,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,99,Grace Tabernacle Nampa
2025-05-18,Success,Paul Haylett,"May 18, 2025",https://www.youtube.com/watch?v=M6Yuqr4NsTE,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-14,Success,Paul Haylett,"May 14, 2025",https://www.youtube.com/watch?v=c0_wJDCWrco,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-11,Success,Paul Haylett,"May 11, 2025",https://www.youtube.com/watch?v=93I30iBZbuI,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-07,Success,David Dienhart,"May 7, 2025",https://www.youtube.com/watch?v=xM22FsplgDs,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-05-04,Success,Paul Haylett,"May 4, 2025",https://www.youtube.com/watch?v=P7BWvgjHUl0,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-30,Success,Paul Haylett,"April 30, 2025",https://www.youtube.com/watch?v=IyZs8O9y3UE,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-27,Success,Paul Haylett,"April 27, 2025",https://www.youtube.com/watch?v=l3yv86oGKbQ,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-23,Success,David Dienhart,"April 23, 2025",https://www.youtube.com/watch?v=KgYnSYtAL_M,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-20,Success,Unknown Speaker,"April 20, 2025",https://www.youtube.com/watch?v=Y-PkrkLoCXU,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-13,Success,Paul Haylett,"April 13, 2025",https://www.youtube.com/watch?v=JO52DuPDzMM,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-09,Success,Unknown Speaker,"April 9, 2025",https://www.youtube.com/watch?v=xGDRvcWbP1I,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-06,Success,Unknown Speaker,"April 6, 2025",https://www.youtube.com/watch?v=4wcHyIWsnrs,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-04-02,Success,Unknown Speaker,"April 2, 2025",https://www.youtube.com/watch?v=1B2ysaU5Yp4,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-30,Success,Unknown Speaker,"March 30, 2025",https://www.youtube.com/watch?v=Et1XeZ1PjyA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-26,Success,Unknown Speaker,"March 26, 2025",https://www.youtube.com/watch?v=cwHTihT7BRA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-23,Success,Unknown Speaker,"March 23, 2025",https://www.youtube.com/watch?v=w2vJgjYziAA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-19,Success,Paul Haylett,"March 19, 2025",https://www.youtube.com/watch?v=JdwGAtXqMVY,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-16,Success,Paul Haylett,"March 16, 2025",https://www.youtube.com/watch?v=jVpxNauUquc,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-12,Success,Paul Haylett,"March 12, 2025",https://www.youtube.com/watch?v=Gt9oZV5b6p0,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-09,Success,Paul Haylett,"March 9, 2025",https://www.youtube.com/watch?v=ZypfNIQk3L8,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-03-05,No Transcript,David Dienhart,"March 5, 2025 - Bro David Dienhart ""Rapture Revelation In The Bride""",https://www.youtube.com/watch?v=S3d9G3qNdzc,2026-01-05,Unknown,Church Service,Bro David Dienhart Grace Tabernacle,95,Grace Tabernacle Nampa
2025-03-02,Success,David Dienhart,"March 2, 2025",https://www.youtube.com/watch?v=UA_SS_XqB88,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-26,Success,David Dienhart,"February 26, 2025",https://www.youtube.com/watch?v=35deJGrCMIg,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-23,Success,Paul Haylett,"February 23, 2025",https://www.youtube.com/watch?v=YUyA_i73_ks,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-19,Success,Paul Haylett,"February 19, 2025",https://www.youtube.com/watch?v=n86v2CWtSUY,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-16,Success,Unknown Speaker,"February 16, 2025",https://www.youtube.com/watch?v=Kray06DhXy8,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-12,Success,Paul Haylett,"February 12, 2025",https://www.youtube.com/watch?v=Ll-BX80vF2s,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-09,Success,Unknown Speaker,"February 9, 2025",https://www.youtube.com/watch?v=P_b_KG_X6zw,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-02-05,No Transcript,Paul Haylett,"February 5, 2025 - Bro. Paul Haylett ""Faith In The Vision""",https://www.youtube.com/watch?v=jZjbEeskLAM,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,99,Grace Tabernacle Nampa
2025-02-02,Success,Paul Haylett,"February 2, 2025",https://www.youtube.com/watch?v=lZNeo3TqPPE,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-01-29,Success,Paul Haylett,"January 29, 2025",https://www.youtube.com/watch?v=YoFhStVN0oo,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-01-26,No Transcript,Paul Haylett,"January 26, 2025 - Bro Paul Haylett ""Faith...Your Strength In Time Of Weakness """,https://www.youtube.com/watch?v=3EEDKZk-3tk,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,121,Grace Tabernacle Nampa
2025-01-22,Success,Paul Haylett,"January 22, 2025",https://www.youtube.com/watch?v=V-D5DW8HIEs,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-01-19,No Transcript,Paul Haylett,"January 19, 2025 - Bro. Paul Haylett ""A Bride On Display""",https://www.youtube.com/watch?v=OpnWYbsOpwM,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,138,Grace Tabernacle Nampa
2025-01-15,Success,Paul Haylett,"January 15, 2025",https://www.youtube.com/watch?v=VsE1t8PIs58,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-01-12,No Transcript,David Dienhart,"January 12, 2025 - Bro. David Dienhart ""The Last Commission""",https://www.youtube.com/watch?v=GzrnzfAJrCM,2026-01-05,Unknown,Church Service,Bro David Dienhart Grace Tabernacle,182,Grace Tabernacle Nampa
2025-01-08,Success,Unknown Speaker,"January 8, 2025",https://www.youtube.com/watch?v=haQUv-N1WxE,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-01-05,Success,Paul Haylett,"January 5, 2025",https://www.youtube.com/watch?v=8yEVnUewlgs,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-29,Success,David Dienhart,"December 29, 2024",https://www.youtube.com/watch?v=11ZLLGO5Dzc,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-22,Success,Paul Haylett,"December 22, 2024",https://www.youtube.com/watch?v=D1hXItgm7ug,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-18,Success,Paul Haylett,"December 18, 2024",https://www.youtube.com/watch?v=NTq2H2ytMIQ,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-15,Success,Paul Haylett,"December 15, 2024",https://www.youtube.com/watch?v=tEeY5wXmZjs,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-11,Success,Paul Haylett,"December 11, 2024",https://www.youtube.com/watch?v=wMcDKM9uSSY,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-12-01,Success,Unknown Speaker,"December,1 2024",https://www.youtube.com/watch?v=B7zmeHxJj_0,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-11-24,Success,Paul Haylett,"November 24, 2024",https://www.youtube.com/watch?v=kSRTLjIUuhs,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
